id,popularity,revenue,genre
73939,0.260544,0,Drama
77878,0.259273,3759582,Drama
73818,0.285594,0,Thriller
93188,0.257025,0,Drama
54662,0.256421,0,Drama
70821,0.254363,0,Drama
60897,0.253351,0,Animation
66164,0.383267,0,Horror
70009,0.249978,0,Thriller
84427,0.249191,0,Drama
67911,0.247245,0,Comedy
92398,0.246873,0,Horror
98568,0.246407,0,Horror
65650,0.244803,5206,Drama
51995,0.244752,0,Comedy
78093,0.2438,0,Horror
79120,0.243777,469947,Drama
47761,0.239333,0,Fantasy
61537,0.237352,0,Comedy
74725,0.198863,171760,Horror
54293,0.252508,0,Documentary
98344,0.191228,0,Drama
99494,0.23431,0,Fantasy
54557,0.233072,0,Comedy
65945,0.233002,0,Science Fiction
60803,0.229734,0,Adventure
91551,0.228643,0,Animation
54518,0.226575,98441954,Documentary
69278,0.094131,0,Thriller
73144,0.217789,0,Science Fiction
63197,0.21606,0,Drama
30618,0.214172,0,Thriller
168210,0.212229,0,Drama
73958,0.211125,0,Documentary
50081,0.210653,7732325,Documentary
82914,0.330422,0,Documentary
92395,0.208455,0,Horror
64320,0.207216,0,Thriller
88096,0.2065,0,Animation
81167,0.271394,0,Documentary
75190,0.1052,0,Comedy
73562,0.202351,0,Drama
70703,0.047609,0,Documentary
78294,0.246038,0,Horror
105945,0.196225,0,Action
137145,0.195415,0,Horror
58699,0.195283,101236,Action
82532,0.193681,4417580,Drama
76346,0.189998,0,Animation
38541,0.189663,22000,Science Fiction
76360,0.188644,0,Documentary
80530,0.070508,0,Drama
51994,0.187971,1126525,Drama
74945,0.184658,0,Adventure
59726,0.103268,0,Drama
58253,0.183134,0,Music
47320,0.028666,0,Comedy
63579,0.181614,0,Documentary
61348,0.144722,0,TV Movie
66150,0.181427,225861,Documentary
54597,0.180846,0,Action
106631,0.179587,0,Animation
49538,0.164515,344420111,Action
60164,0.179339,0,Action
31880,0.250308,0,Comedy
68419,0.174743,0,Comedy
60170,0.208023,0,Drama
51996,0.17304,790421,Crime
79771,0.215977,0,Horror
73565,0.172285,0,Comedy
79040,0.171586,0,History
81440,0.169357,0,Comedy
54075,0.169338,0,Crime
59883,0.18015,0,Action
68472,0.168143,0,Action
80767,0.167149,2550508,Documentary
59115,0.165548,0,Horror
58105,0.123049,0,Crime
66607,0.16468,0,Action
80379,0.331313,1000000,Comedy
82932,0.161003,0,Documentary
89008,0.160529,366377,Comedy
87178,0.160177,0,Thriller
83896,0.159707,0,Comedy
83727,0.155675,0,Horror
82743,0.068431,0,Comedy
60950,0.1471,0,Horror
414419,0.146477,0,Crime
82685,0.145217,0,Comedy
74915,0.140601,0,Horror
53776,0.140428,0,Comedy
63144,0.135626,429766,Documentary
81694,0.135523,0,Comedy
67675,0.135239,18663238,Documentary
70338,0.135061,0,Family
207475,0.134892,0,Horror
75964,0.256142,0,Music
70574,0.133719,0,Horror
64854,0.133595,0,Horror
65256,0.133387,0,Fantasy
56906,0.409151,0,Horror
65058,0.129723,223959,Comedy
57585,0.430191,0,Action
75442,0.080413,0,Documentary
71744,0.12761,0,Comedy
55723,0.132206,0,Horror
63686,0.122656,3100000,Adventure
82620,0.122543,0,Documentary
56913,0.200114,0,Action
83443,0.111553,0,Documentary
77067,0.110341,0,Adventure
70005,0.240847,0,Drama
70585,0.104959,0,Comedy
70863,0.104134,0,Comedy
62796,0.098896,15,Drama
89874,0.098806,0,Documentary
74944,0.09734,0,Family
132064,0.364116,0,Horror
289097,0.095583,0,Horror
79699,0.147975,0,Action
82099,0.097716,0,TV Movie
77801,0.08891,0,Documentary
62425,0.087952,0,Comedy
81330,0.3527,0,Romance
53101,0.084534,0,Horror
75301,0.083269,286201,Documentary
70386,0.082769,0,Fantasy
61488,0.132211,0,Music
87558,0.0803,0,Comedy
83660,0.077246,0,Documentary
80688,0.076679,0,Documentary
89326,0.158481,0,Drama
86577,0.073751,0,Drama
84170,0.072781,0,Foreign
80468,0.072612,0,Comedy
116853,0.072393,0,TV Movie
65892,0.071193,0,Fantasy
86412,0.068105,0,Adventure
81185,0.063811,0,Horror
58492,0.277237,621951,Comedy
66942,0.062682,0,Action
80337,0.060996,0,Documentary
77365,0.055256,0,Documentary
83860,0.047706,5355847,Drama
69891,0.046695,0,Drama
105885,0.045198,0,Romance
127626,0.084058,0,Horror
202241,0.044221,0,Drama
51261,0.04069,0,Comedy
64853,0.040279,0,Horror
75604,0.007304,0,Adventure
56929,0.030986,0,Fantasy
98857,0.028803,0,Animation
67885,0.028207,0,Documentary
81716,0.026495,0,Documentary
125336,0.006925,0,Documentary
59852,0.025338,0,Science Fiction
91690,0.025124,0,Drama
84154,0.024766,0,Comedy
74510,0.06667,0,Comedy
145312,0.018633,0,Comedy
54890,0.017849,0,Drama
75785,0.017036,0,Documentary
124277,0.013745,0,Drama
102292,0.060639,0,Drama
94478,0.210188,0,Comedy
83540,0.011771,0,Drama
72744,0.010997,0,Documentary
70845,0.004886,0,Documentary
86549,0.004748,0,Drama
87587,0.003311,0,Comedy
79976,0.002006,0,Documentary
121,8.095275,926287400,Adventure
672,6.012584,876688482,Adventure
425,4.467513,383257136,Animation
2501,3.628943,214034224,Action
1576,3.326646,102441078,Horror
557,3.241129,821708551,Fantasy
1894,3.128314,649398328,Adventure
640,2.973115,352114312,Drama
608,2.388226,441818803,Action
423,2.364204,120072577,Drama
180,2.103595,358372926,Action
11544,2.095296,145771527,Animation
4108,1.955546,43928932,Action
7451,1.936728,277448382,Action
9016,1.936492,109578115,Adventure
36669,1.846196,431971116,Adventure
170,1.839408,82719885,Horror
7303,1.809883,154906693,Comedy
36586,1.778527,155010032,Science Fiction
3131,1.75153,193772504,Drama
4547,1.694723,196397415,Crime
10996,1.594587,169956806,Family
11452,1.568528,38275483,Comedy
65,1.558805,215000000,Drama
2022,1.525009,171269535,Comedy
455,1.496493,76578641,Comedy
14128,1.494612,0,Animation
2642,1.486895,93354918,Romance
2675,1.381699,408247917,Drama
565,1.359987,249348933,Horror
12536,1.329683,0,Crime
10229,1.297822,41227069,Drama
8346,1.271588,368744044,Comedy
245,1.263507,129000000,Drama
12448,1.255939,0,Adventure
9884,1.216798,78382433,Action
1817,1.20464,97837138,Thriller
201,1.204615,67312826,Science Fiction
7299,1.191235,5359645,Action
9962,1.182695,16856124,Drama
590,1.17681,108846072,Drama
4147,1.165599,181001478,Thriller
818,1.15929,296633907,Science Fiction
9021,1.118663,172855065,Fantasy
320,1.111488,113714830,Crime
9645,1.090465,68349884,Horror
9637,1.064405,275650703,Mystery
10771,1.051233,0,Thriller
9023,1.040588,122563539,Western
10375,1.039674,6416302,Action
11013,1.038507,9304609,Comedy
9334,1.025158,165333180,Action
8427,1.011362,33561137,Action
1430,1.005772,35564473,Documentary
1429,1.005627,13060843,Crime
7090,0.9858,447741,Drama
13683,0.974651,0,Animation
4614,0.958182,193,Thriller
1613,0.93789,0,Thriller
10590,0.936666,114660784,Action
9012,0.925495,64282312,Comedy
11852,0.92327,35081550,Comedy
1360,0.91537,56298474,Drama
11892,0.90146,56714147,Crime
2757,0.898884,32801173,Comedy
11529,0.895023,180622424,Comedy
10611,0.880807,75781642,Comedy
4911,0.8757,9237470,Action
2135,0.875247,123729176,Science Fiction
15070,0.872572,12398628,Action
11812,0.821206,68696770,Romance
9027,0.817886,0,Comedy
12100,0.784565,77628265,Drama
8470,0.782771,102244770,Drama
13706,0.77751,0,Animation
2752,0.771164,0,Comedy
15015,0.770422,0,Animation
2251,0.76758,119137784,Drama
1537,0.742412,94935764,Action
8051,0.74198,17000000,Comedy
8665,0.72233,35168966,Thriller
16174,0.710064,0,Adventure
8869,0.708516,0,Action
437,0.701646,0,Thriller
11979,0.698611,45479110,Drama
9488,0.683151,119723358,Action
25556,0.682513,0,Animation
1957,0.682409,51801187,Action
10426,0.68142,33526835,Comedy
16690,0.678896,109862682,Adventure
29339,0.650275,0,Adventure
16643,0.646373,16872671,Comedy
20009,0.645437,6413915,Comedy
6020,0.622035,0,Comedy
20312,0.609595,0,Adventure
1574,0.608347,306776732,Action
9357,0.600563,52223306,Horror
9280,0.600189,16838910,Thriller
13376,0.585173,23833131,Comedy
13536,0.581487,22433915,Drama
9298,0.578891,0,Comedy
11056,0.577778,0,Horror
6278,0.573736,43061982,Action
5851,0.570851,77741732,Action
9296,0.570361,19576023,Comedy
11560,0.569957,63781810,Drama
31005,0.560536,10011050,Romance
10592,0.558747,32287044,Drama
2755,0.557277,105834556,Drama
9266,0.548844,51842679,Adventure
9573,0.545907,26199517,Crime
2103,0.54375,30002758,Drama
9034,0.535827,0,Comedy
9093,0.534397,29882645,War
8198,0.53098,27674124,Drama
25913,0.529277,0,Family
8094,0.522401,20957001,Drama
10985,0.507987,0,Comedy
2637,0.5076,55157539,Drama
12224,0.50575,0,Action
11888,0.499307,0,Adventure
10712,0.49789,29027914,Drama
14635,0.494021,75597042,Drama
3132,0.485311,65977295,Action
14245,0.483137,0,Action
4912,0.482312,33013805,Comedy
1809,0.481286,0,Romance
16077,0.478278,0,Horror
11246,0.474917,0,Horror
14365,0.472916,0,Drama
150004,0.469332,0,Science Fiction
10550,0.455247,19924033,Action
9932,0.446326,0,Comedy
9039,0.445162,6916869,Action
17774,0.445103,0,Action
9689,0.444428,0,Comedy
12079,0.441684,0,Comedy
15028,0.440499,38793283,Adventure
11442,0.431515,37664855,Horror
11468,0.427389,676698,Drama
11880,0.42722,0,Horror
2017,0.426888,0,Action
11870,0.416292,52970014,Comedy
11362,0.414805,75395048,Action
11022,0.400097,12633747,Action
18221,0.398388,0,Documentary
11535,0.391625,0,Action
16028,0.381369,0,Horror
8460,0.378343,0,Action
12454,0.376186,0,Comedy
17963,0.375427,0,Animation
37964,0.373221,27362712,Comedy
28004,0.37151,0,Comedy
9583,0.367352,0,Comedy
13435,0.364807,23367586,Drama
14874,0.362612,0,Comedy
2750,0.360948,0,Comedy
16068,0.188773,0,Science Fiction
14008,0.359055,0,Drama
9685,0.357389,4777465,Comedy
2165,0.34718,0,Drama
12779,0.346922,598645,Comedy
9555,0.346915,0,Adventure
9557,0.346465,8586376,Comedy
10994,0.34303,0,Drama
10894,0.342912,150277,Drama
17130,0.462287,61141030,Action
11692,0.912373,7103973,Action
10955,0.325852,0,Mystery
15992,0.246694,10719357,Drama
10575,0.316061,0,Drama
19792,0.313973,0,TV Movie
27259,0.313857,13102295,Horror
19122,0.306821,0,Drama
9613,0.306506,0,Drama
12576,0.303609,0,Drama
9533,0.299006,209196298,Crime
13819,0.298152,0,Drama
12771,0.294923,16930185,Comedy
4107,0.293428,773228,Action
14787,0.287346,0,Animation
10052,0.281325,52322400,Drama
13830,0.279762,0,Action
13497,0.278771,57588485,Drama
9026,0.276574,0,Comedy
21972,0.27088,0,Comedy
1956,0.269624,0,Mystery
14980,0.268161,0,Drama
16857,0.260167,0,Comedy
17710,0.258401,0,Animation
7342,0.257263,0,Drama
17187,0.159586,0,Drama
13791,0.252905,0,Comedy
10167,0.250824,0,Crime
9260,0.249411,0,Comedy
3472,0.247926,0,Crime
47354,0.246462,0,Comedy
9045,0.24455,0,Drama
26189,0.244263,0,Comedy
13440,0.24191,0,Mystery
11857,0.239755,0,Comedy
14923,0.235217,0,Comedy
13950,0.23421,25482931,Action
13437,0.23278,0,Action
9544,0.231392,18902015,Horror
21518,0.230486,0,Comedy
25853,0.229565,0,Drama
14317,0.228316,0,Animation
14112,0.22758,2062066,Drama
59387,0.225324,11411644,Action
13163,0.219852,0,Comedy
9707,0.218854,0,Comedy
30072,0.214587,10113733,Drama
39227,0.212966,0,Action
21868,0.206832,0,Drama
35696,0.030121,0,Comedy
21925,0.193929,13308,Documentary
15186,0.192065,2506446,Comedy
16261,0.18939,0,Comedy
17043,0.188713,33082548,Action
9275,0.185909,0,Comedy
2185,0.185041,8493890,Action
10726,0.17918,0,Horror
11891,0.177631,0,Action
20656,0.177188,0,Drama
18808,0.174183,0,Action
20616,0.173889,0,Comedy
44266,0.035895,0,Drama
23132,0.166284,0,Action
16636,0.164301,0,Documentary
12277,0.132296,41604473,Action
29229,0.163437,0,Fantasy
12590,0.250989,605562,Thriller
34081,0.150417,0,Crime
12577,0.167625,0,Action
14290,0.147215,0,Crime
21189,0.144924,0,Documentary
18602,0.143573,0,Drama
54005,0.140786,0,Family
11458,0.211695,0,Drama
13560,0.137005,0,War
8439,0.136897,217201,Documentary
35172,0.13582,0,Mystery
44351,0.134028,0,Comedy
13768,0.128012,0,Fantasy
13441,0.117779,1260761,Comedy
54580,0.111966,146402,Drama
16876,0.111667,0,Drama
10605,0.11548,0,Horror
37270,0.108064,0,Comedy
12770,0.104804,0,Action
18419,0.097758,0,Comedy
10918,0.095114,0,Comedy
51452,0.090605,0,Documentary
13908,0.02912,0,Comedy
1376,0.084451,0,Crime
13201,0.079351,0,Action
22537,0.070257,0,Action
25675,0.0769,0,Comedy
24232,0.009266,0,Animation
15173,0.063246,0,Action
38157,0.051189,0,Horror
35907,0.011798,0,Action
14348,0.041099,0,Comedy
30586,0.063581,0,Documentary
29047,0.017708,1434436,Documentary
680,8.093754,213928762,Thriller
278,7.192039,28341469,Drama
13,6.715966,677945399,Comedy
8587,4.782688,788241776,Family
1637,2.536898,350448145,Action
8467,2.360701,247275374,Comedy
36593,2.126863,51132598,Comedy
628,2.06444,223664608,Horror
15969,1.849051,0,Adventure
36955,1.843243,378882411,Action
854,1.627278,351583407,Romance
9359,1.455878,0,Action
2164,1.364852,196567262,Action
9331,1.353693,215887717,Action
241,1.309466,50282766,Crime
2292,1.297355,3151130,Comedy
306,1.267344,119208989,Action
11395,1.259399,189833357,Fantasy
4476,1.253496,160638883,Drama
178,1.23859,30156002,Drama
712,1.232871,254700832,Comedy
13519,1.180484,0,Adventure
11164,1.040901,45610410,Action
10731,1.022699,117615211,Drama
9495,0.983841,94000000,Fantasy
11011,0.962847,0,Comedy
888,0.954392,341631208,Fantasy
10510,0.951117,46264384,Fantasy
193,0.948788,120000000,Science Fiction
3049,0.943815,107217396,Comedy
10660,0.936924,0,Comedy
11546,0.880148,126247,Action
8984,0.86712,214015089,Drama
6280,0.848554,37000000,Comedy
11596,0.848473,18090181,Horror
8850,0.84317,48063435,Adventure
1024,0.834029,3049135,Drama
22586,0.787327,9771658,Fantasy
15139,0.77638,13670688,Fantasy
11231,0.767191,15826984,Adventure
13595,0.764286,0,Comedy
15997,0.762492,0,Animation
2124,0.736742,19726050,Thriller
522,0.729837,5887457,Comedy
8831,0.710052,101646581,Thriller
12160,0.684636,25052000,Drama
9058,0.673464,0,Comedy
10531,0.665545,0,Drama
2759,0.64184,0,Drama
11450,0.637496,0,History
9057,0.629985,16478900,Action
9905,0.625245,0,Crime
236,0.614944,15119639,Drama
11667,0.607281,99423521,Action
2636,0.605753,170362582,Action
18674,0.595882,0,Drama
28032,0.590765,11373501,Animation
8011,0.590149,36800000,Action
9624,0.586306,49000000,Action
24405,0.586167,1596687,Comedy
22059,0.583325,0,Action
14522,0.57917,0,Action
41579,0.570564,0,Family
3036,0.564501,112006296,Drama
11858,0.563685,24332324,Comedy
26352,0.544269,29392418,Action
27793,0.53801,0,Family
3586,0.536193,11300653,Drama
10694,0.528782,8009329,Comedy
11934,0.525319,0,Comedy
2788,0.509774,20079850,Drama
527,0.503888,2201126,Drama
10714,0.495434,0,Adventure
11382,0.493082,0,Action
35614,0.48427,71368,Fantasy
6472,0.469793,0,Comedy
9587,0.468802,0,Drama
24795,0.459602,50236831,Fantasy
2087,0.45309,0,Drama
23333,0.441243,0,Drama
10395,0.437581,0,Fantasy
30157,0.433125,0,Crime
11318,0.432776,0,Comedy
19092,0.432319,0,Crime
4954,0.425715,0,Action
20156,0.421125,0,Drama
20726,0.420671,0,Comedy
24070,0.420487,0,Comedy
26203,0.42028,16668552,Mystery
11777,0.419986,0,Comedy
48787,0.419114,0,Thriller
10447,0.414753,0,Action
8986,0.412651,18137661,Comedy
1945,0.409529,106683817,Drama
16139,0.408327,0,Horror
12778,0.41646,13145977,Comedy
13962,0.396531,0,Comedy
14275,0.394187,7830611,Documentary
10464,0.391182,0,Comedy
12475,0.390373,28881266,Comedy
2436,0.387981,2341309,Action
12280,0.387503,0,Comedy
13815,0.383679,0,Crime
22826,0.381482,0,Comedy
10467,0.377766,0,Comedy
19176,0.363695,0,Western
29918,0.181617,0,Action
19155,0.352785,763847,Drama
10872,0.255858,11439193,Comedy
11067,0.344286,30626182,Comedy
1702,0.343051,1422749,Action
10486,0.340421,0,Comedy
31586,0.339602,0,Comedy
20306,0.33669,0,Crime
46094,0.331455,21011500,Comedy
15097,0.328583,0,Comedy
18395,0.32582,6841570,Comedy
11593,0.240785,0,Drama
23719,0.317848,5777916,Action
17809,0.310592,1907743,Action
19819,0.171867,0,Drama
26682,0.304056,0,Drama
11310,0.302754,0,Action
34746,0.291348,0,Action
22317,0.290909,0,Action
13701,0.404295,0,Drama
1909,0.282609,22200000,Romance
11853,0.278598,15240435,Action
10879,0.275024,0,Action
22137,0.24479,0,Horror
10897,0.271219,67308282,Romance
50346,0.271158,0,Drama
18009,0.270267,2260622,Comedy
17600,0.26945,0,Comedy
29444,0.266651,0,Comedy
11212,0.251549,16671505,Action
16780,0.246647,185898,Comedy
11317,0.246531,0,Comedy
17585,0.243921,7690013,Action
17745,0.417317,0,Comedy
8987,0.227473,0,Adventure
46717,0.416428,21355893,Drama
47504,0.226718,0,Drama
26261,0.230703,0,Action
11248,0.220556,0,Drama
11592,0.170254,7820688,Crime
16297,0.217196,0,Comedy
18885,0.353898,0,Adventure
10635,0.265548,0,Comedy
25284,0.200602,0,Thriller
24767,0.128911,0,Adventure
21352,0.18885,0,Drama
41582,0.143953,16453258,Comedy
43535,0.169788,0,Drama
19855,0.165751,0,Drama
18069,0.164909,0,Drama
20678,0.149668,0,Action
35233,0.148301,0,Comedy
25557,0.278638,8638072,Horror
39466,0.14071,0,Action
56149,0.139184,0,Comedy
34152,0.13863,0,Comedy
12635,0.136681,0,Drama
26564,0.135668,3174695,Documentary
10448,0.129344,305070,Adventure
37404,0.271944,0,Action
11795,0.121317,0,Science Fiction
18837,0.120147,0,Science Fiction
35977,0.061916,0,Horror
48232,0.113703,0,Comedy
38940,0.113355,0,Action
10450,0.110582,0,Thriller
41387,0.099562,0,Action
11010,0.341149,0,Comedy
14237,0.199897,4352094,Fantasy
14425,0.094568,4350774,Comedy
75834,0.230561,0,Action
36614,0.08717,0,Comedy
25645,0.14307,0,Action
75826,0.073496,0,Action
10449,0.067989,50021959,Drama
75822,0.064781,0,Action
30114,0.150322,0,Action
70811,0.204483,0,Action
24428,7.637767,1519557910,Science Fiction
52520,7.031452,132400000,Fantasy
49026,6.591277,1081041287,Action
68718,5.944518,425368238,Drama
37724,5.603587,1108561013,Action
49040,4.611854,276572938,Action
49051,4.218933,1017003568,Adventure
70981,4.008188,403170142,Science Fiction
82693,3.931139,205738714,Drama
1930,3.702647,752215857,Action
62177,3.626741,538983207,Animation
58595,3.335603,396600000,Adventure
64688,3.151021,201585328,Action
87827,3.14008,609016565,Adventure
57800,3.135776,877244782,Animation
72105,2.990114,549368315,Comedy
75780,2.944554,218340595,Crime
80278,2.892625,180274123,Drama
82690,2.858742,471222889,Family
114150,2.623143,115350426,Comedy
41154,2.592896,624026776,Action
70160,2.571099,691210692,Science Fiction
64635,2.570101,198802074,Action
83542,2.478372,130482868,Drama
76163,2.415046,312573423,Action
82675,2.406976,376141306,Action
62213,2.092701,245527149,Comedy
84892,2.046884,33400000,Drama
68734,2.003232,232324128,Drama
71552,1.979531,234989584,Comedy
77930,1.974672,167221571,Drama
22970,1.832955,66486080,Horror
81188,1.832434,306941670,Fantasy
72570,1.821562,196114570,Drama
72545,1.814197,355692760,Adventure
82390,1.774202,1353868,Thriller
72387,1.76105,40346186,Action
72331,1.73616,112265139,Action
58244,1.690572,8106475,Romance
123025,1.686513,0,Action
73723,1.682769,348840316,Animation
83666,1.661091,68263166,Comedy
114478,1.658902,0,Animation
49049,1.653924,41037742,Action
44833,1.630455,303025485,Thriller
80271,1.618259,0,Drama
75258,1.61544,0,Animation
59962,1.612069,0,Action
82695,1.608797,441809770,Drama
62764,1.606999,183018522,Adventure
49529,1.588457,284139100,Action
59967,1.58709,47042000,Action
50620,1.586368,829000000,Adventure
97630,1.554441,132820716,Thriller
70435,1.517201,33372606,Thriller
57165,1.507337,301000000,Adventure
85446,1.496861,140470746,Music
76726,1.459325,145000000,Science Fiction
75674,1.436895,81272766,Action
76492,1.418764,358375603,Animation
82507,1.3743,77712439,Horror
87826,1.361148,73100172,Action
77016,1.345091,48126384,Crime
96724,1.327062,68929150,Drama
72976,1.312488,275293450,Drama
76494,1.306241,79700000,Romance
76493,1.291798,179379533,Comedy
10679,1.272901,8135031,Action
77877,1.272721,99357138,Drama
57214,1.270174,100000000,Comedy
77866,1.252392,63100000,Thriller
111969,1.243778,81071,Drama
80321,1.204406,746921274,Animation
140420,1.182679,0,Animation
82633,1.178045,53676580,Crime
79548,1.172885,18100189,Drama
70436,1.169815,29657751,Thriller
80585,1.161624,59418613,Comedy
127493,1.157127,2106557,Action
97434,1.140874,0,Comedy
82684,1.119628,0,Drama
80035,1.116305,68267862,Comedy
72197,1.113113,118338361,Animation
68722,1.106899,28258060,Drama
136911,1.096756,0,Crime
72207,1.095479,53909751,Comedy
89492,1.095339,88058786,Comedy
81796,1.068764,32204030,Action
50647,1.055188,24159934,Comedy
65086,1.049943,127730736,Drama
62214,1.046157,81491068,Animation
87428,1.020104,58058367,Comedy
59961,1.01404,208076205,Action
82525,0.998625,47000000,Crime
80389,0.99352,0,Action
116613,0.988109,6294161,Action
84199,0.984256,0,Drama
87502,0.974459,161772375,Drama
49527,0.95865,46221189,Action
86838,0.958518,19422261,Comedy
78698,0.953111,24719215,Adventure
86467,0.948869,8303261,Drama
125509,0.929163,0,Horror
103620,0.913638,31081,Horror
127517,0.903283,3428048,Drama
98548,0.901943,12434778,Drama
71668,0.892472,8493728,Horror
112336,0.885627,23570541,Drama
77883,0.862841,85446075,Horror
61012,0.843149,52302796,Thriller
64689,0.836457,37930465,Crime
77948,0.828573,16863583,Action
133121,0.824694,0,Animation
60599,0.821988,35485056,Drama
68812,0.819111,1969193,Thriller
77953,0.802985,104907746,Comedy
90369,0.800033,0,Drama
60747,0.79959,44806783,War
75638,0.79128,13551174,Thriller
76489,0.784114,54819301,Comedy
82696,0.777869,114281051,Drama
95516,0.772595,0,Drama
60281,0.769619,587615,Drama
97430,0.767413,15608545,Action
74387,0.758614,6483963,Comedy
134375,0.756,0,Comedy
102780,0.743538,89237,Drama
72358,0.736973,22044277,Drama
115290,0.728625,0,Drama
109099,0.728259,0,Thriller
81446,0.723257,0,Action
87825,0.7202,0,Drama
81836,0.714232,73244881,Romance
93856,0.70817,18112929,Horror
94901,0.704291,3003,Drama
112200,0.701851,1065881,Comedy
82505,0.69948,0,Horror
94348,0.686877,30353232,Action
54054,0.672243,36893721,Action
121826,0.668285,59520298,Drama
84305,0.665792,1576687,Drama
71864,0.663515,51854875,Fantasy
103332,0.657376,9128263,Comedy
84178,0.651198,0,Thriller
77174,0.646413,107139399,Family
133694,0.644806,8138788,Drama
82650,0.63948,77112176,Comedy
111839,0.634526,0,Drama
121674,0.629937,258656,Drama
78049,0.629483,0,Action
96399,0.628612,9622846,Drama
72431,0.627024,50365377,Drama
127521,0.6249,0,Thriller
97051,0.622156,0,Thriller
82679,0.615971,11417362,Comedy
77875,0.615335,0,Comedy
104755,0.612153,1165882,Horror
119698,0.608099,0,TV Movie
49526,0.607856,31083599,Crime
84174,0.604625,11947954,Comedy
152581,0.602578,0,Family
82687,0.595211,41863726,Comedy
107170,0.592542,0,Action
113947,0.591005,9138338,Drama
121789,0.588822,0,Drama
88005,0.58808,9636289,Drama
82881,0.587352,0,Animation
82631,0.582429,5310554,Drama
99770,0.582396,0,Family
83686,0.580776,13231461,Drama
106021,0.572327,0,Action
85373,0.569388,0,Drama
70667,0.568529,0,Adventure
82990,0.557661,142817992,Horror
121642,0.557044,18295,Drama
83770,0.552288,8784318,Adventure
89455,0.548029,1663931,Drama
122857,0.546483,1402307,Thriller
79935,0.546014,0,Action
135812,0.543869,8139,Horror
125490,0.541575,0,Science Fiction
123105,0.530375,30668,Horror
92591,0.52938,0,Comedy
118683,0.526637,0,Action
93837,0.524246,0,Action
89185,0.52181,0,Comedy
91739,0.518731,0,Comedy
119360,0.518686,0,Drama
84200,0.518403,1243961,Comedy
110160,0.516461,0,Drama
101179,0.505292,0,Horror
113594,0.495457,0,Animation
84575,0.495039,0,Comedy
82618,0.494655,0,Comedy
88042,0.494391,119772232,Comedy
134366,0.494142,0,Horror
84348,0.493944,100345,Horror
87504,0.493205,8887603,Comedy
76487,0.491648,101758490,Thriller
136080,0.490734,0,Action
116979,0.486354,0,Horror
134597,0.48631,6842058,Horror
59963,0.48576,432274,Thriller
86597,0.483986,0,Horror
109584,0.482632,0,Drama
135281,0.477929,0,Comedy
91679,0.477554,0,Drama
127372,0.474818,3346265,Drama
122293,0.473914,0,Adventure
67660,0.473381,96070507,Comedy
133558,0.468765,0,Drama
109513,0.468552,14400000,Action
112090,0.468305,0,Science Fiction
130267,0.464032,0,Thriller
121824,0.463427,0,Thriller
127867,0.460239,0,Comedy
39957,0.456327,0,Drama
119569,0.454471,0,Science Fiction
127884,0.452177,0,Horror
97614,0.452064,66351,Crime
127374,0.451287,0,Drama
75761,0.45055,0,Horror
84306,0.450481,0,Comedy
94352,0.448325,34153101,Fantasy
117974,0.446829,61782,Adventure
84188,0.446244,319285,Drama
84194,0.440489,0,Horror
136701,0.43873,0,Drama
87496,0.438284,19633027,Drama
89691,0.436617,3010,Horror
112304,0.431609,0,Action
98948,0.430466,0,Horror
84175,0.430256,21107746,Drama
106717,0.428343,0,Horror
141102,0.426646,0,Animation
84577,0.425039,0,Horror
128136,0.419765,45250,Comedy
147132,0.352339,0,Comedy
75204,0.415272,0,Fantasy
103328,0.41248,641100,Drama
133931,0.438105,0,Animation
139567,0.409718,4636169,Action
84332,0.40801,4007792,Comedy
130925,0.40752,0,Animation
127962,0.406609,0,Documentary
86759,0.404069,0,Horror
84383,0.403624,0,Documentary
96599,0.402947,0,Drama
128248,0.402405,0,Drama
98339,0.402086,2521,Thriller
95755,0.401012,0,Comedy
86541,0.400215,0,Comedy
79694,0.398497,9627492,Horror
94354,0.524197,0,Comedy
132137,0.39366,0,Drama
119431,0.392485,0,Science Fiction
128841,0.38917,0,Horror
120292,0.388099,0,Comedy
74505,0.38719,0,Horror
100183,0.386979,0,Action
98066,0.385202,0,Comedy
94380,0.385121,0,Action
84165,0.383998,1653792,Comedy
101325,0.383809,0,Drama
121872,0.292564,1005700,Drama
102629,0.38161,0,Adventure
84329,0.380291,3325038,Science Fiction
80318,0.373557,0,Drama
84105,0.372274,0,Drama
118957,0.365381,0,Horror
177221,0.365206,0,Drama
257368,0.363004,0,Drama
100683,0.361254,0,Drama
49014,0.359578,6063556,Drama
97605,0.358343,0,Science Fiction
90125,0.356988,0,Documentary
85207,0.356594,0,Horror
94104,0.312624,0,Comedy
135858,0.352564,0,Adventure
114606,0.351494,0,Comedy
119117,0.351001,0,Action
136278,0.349722,0,Drama
79465,0.346552,0,Comedy
110354,0.344296,0,Documentary
119738,0.34423,0,Comedy
100089,0.339738,0,Adventure
84203,0.2222,0,Comedy
52001,0.338055,0,Horror
127651,0.335484,0,Horror
110146,0.335002,0,Comedy
60540,0.333898,0,Thriller
98205,0.331881,0,Drama
122800,0.331665,0,Mystery
91010,0.331645,0,Drama
136405,0.329642,0,Animation
98582,0.329419,0,Drama
84281,0.327715,0,Drama
150015,0.326556,0,Comedy
160070,0.324553,0,Horror
92645,0.324354,0,Fantasy
134371,0.323947,0,Drama
